feature_id,family,target,fold,system,name,ensemble,threshold,acc,prec,rec,f1,tn,fp,fn,tp,roc_auc,pr_auc,train_time,infer_time
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,2,within_feature,RF+KNN,Best2_WeightedSoft,0.4244573414325714,0.885558583106267,0.874251497005988,0.8225352112676056,0.8476052249637155,1041.0,84.0,126.0,584.0,0.9695255086071987,0.9460324479750646,0.0,0.07210302352905273
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,2,within_feature,DT+LR,Fast2_Hard,,0.6948228882833788,0.5592417061611374,0.9971830985915493,0.7165991902834008,567.0,558.0,2.0,708.0,,,0.0,0.000598907470703125
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,2,within_feature,DT+LR,Fast2_Soft,0.40194278955459595,0.8779291553133515,0.8022388059701493,0.9084507042253521,0.8520475561426685,966.0,159.0,65.0,645.0,0.9390453834115806,0.8635184183816768,0.0,0.03154897689819336
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,2,within_feature,DT+LR,Fast2_WeightedSoft,0.40181452482938784,0.8828337874659401,0.8136882129277566,0.9042253521126761,0.85657104736491,978.0,147.0,68.0,642.0,0.9389564945226916,0.863411412341024,0.0,0.03219008445739746
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,single,LR,-,0.2759281903505326,0.6920980926430518,0.5569520816967792,0.9985915492957746,0.7150781643973777,561.0,564.0,1.0,709.0,0.8882754303599374,0.7471453391078742,0.0,0.0003483295440673828
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,single,KNN,-,0.4000000059604645,0.8659400544959128,0.7589285714285714,0.9577464788732394,0.8468244084682441,909.0,216.0,30.0,680.0,0.9560381846635367,0.9074373891062864,0.0,0.03287172317504883
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,single,DT,-,0.9271066188812256,0.8599455040871935,0.7937743190661478,0.8619718309859155,0.8264686022957461,966.0,159.0,98.0,612.0,0.8625564945226916,0.7429834593391411,0.0,0.00024366378784179688
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,single,RF,-,0.6650000214576721,0.9182561307901907,0.8794037940379403,0.9140845070422535,0.8964088397790055,1036.0,89.0,61.0,649.0,0.9743280125195619,0.9531052544511925,0.0,0.023952960968017578
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,single,LinearSVC,-,0.6912746042013169,0.7656675749318801,0.6298701298701299,0.956338028169014,0.7595078299776287,726.0,399.0,31.0,679.0,0.9383048513302035,0.8946166818487445,0.0,0.0012009143829345703
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.8822888283378747,0.7806818181818181,0.967605633802817,0.8641509433962264,932.0,193.0,23.0,687.0,,,0.0,0.05864524841308594
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.4110340178012848,0.9204359673024524,0.8740053050397878,0.928169014084507,0.9002732240437158,1030.0,95.0,51.0,659.0,0.9744625978090767,0.9495649429560451,0.0,0.08994340896606445
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.41375253647565846,0.9220708446866485,0.8785046728971962,0.9267605633802817,0.9019876627827279,1034.0,91.0,52.0,658.0,0.9749758998435054,0.9509381083149201,0.0,0.08935093879699707
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,RF+KNN,Best2_Hard,,0.8653950953678474,0.7563676633444075,0.9619718309859155,0.8468691878487291,905.0,220.0,27.0,683.0,,,0.0,0.05685687065124512
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,RF+KNN,Best2_Soft,0.40917282849550246,0.9008174386920981,0.8826086956521739,0.8577464788732394,0.87,1044.0,81.0,101.0,609.0,0.972214710485133,0.9538204784051878,0.0,0.07155394554138184
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,RF+KNN,Best2_WeightedSoft,0.4072217807173729,0.9013623978201635,0.8827785817655571,0.8591549295774648,0.8708065667380442,1044.0,81.0,100.0,610.0,0.9723098591549296,0.9538835132418142,0.0,0.07169747352600098
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,DT+LR,Fast2_Hard,,0.6784741144414169,0.5461538461538461,1.0,0.7064676616915423,535.0,590.0,0.0,710.0,,,0.0,0.0006210803985595703
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,DT+LR,Fast2_Soft,0.3290473639965063,0.84141689373297,0.7259978425026968,0.9478873239436619,0.8222357971899816,871.0,254.0,37.0,673.0,0.9471223787167449,0.8864628671262462,0.0,0.03284001350402832
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,3,within_feature,DT+LR,Fast2_WeightedSoft,0.3269300431013113,0.84141689373297,0.7259978425026968,0.9478873239436619,0.8222357971899816,871.0,254.0,37.0,673.0,0.94699593114241,0.8863200749689376,0.0,0.03234410285949707
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,single,LR,-,0.38071317225694656,0.7666303162486369,0.6263440860215054,0.9845070422535211,0.7656078860898138,707.0,417.0,11.0,699.0,0.8942271064107062,0.7515540673489459,0.0,0.00040793418884277344
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,single,KNN,-,0.6000000238418579,0.8893129770992366,0.8141263940520446,0.9253521126760563,0.8661832564271589,974.0,150.0,53.0,657.0,0.954615056889379,0.893763817189767,0.0,0.03305697441101074
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,single,DT,-,0.9143644571304321,0.8751363140676118,0.8135593220338984,0.8788732394366198,0.8449559918754231,981.0,143.0,86.0,624.0,0.8752925918500327,0.7645029683697264,0.0,0.00022482872009277344
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,single,RF,-,0.6701015025377274,0.9312977099236641,0.8989071038251366,0.9267605633802817,0.912621359223301,1050.0,74.0,52.0,658.0,0.9786783870482683,0.9587253869713563,0.0,0.023791074752807617
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,single,LinearSVC,-,0.7128370404243469,0.7851690294438386,0.6519230769230769,0.9549295774647887,0.7748571428571429,762.0,362.0,32.0,678.0,0.939994235877901,0.8877099369475193,0.0,0.0011982917785644531
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.8996728462377317,0.815347721822542,0.9577464788732394,0.8808290155440415,970.0,154.0,30.0,680.0,,,0.0,0.058705806732177734
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.40201031714677815,0.9094874591057798,0.8655913978494624,0.9070422535211268,0.8858321870701513,1024.0,100.0,66.0,644.0,0.9724186757556013,0.9491670816053692,0.0,0.08801794052124023
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.4035288333892823,0.9094874591057798,0.8675675675675676,0.9042253521126761,0.8855172413793103,1026.0,98.0,68.0,642.0,0.973102851987369,0.9514244064766308,0.0,0.08803653717041016
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,RF+KNN,Best2_Hard,,0.8947655398037078,0.8066429418742586,0.9577464788732394,0.875724404378622,961.0,163.0,30.0,680.0,,,0.0,0.05688214302062988
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,RF+KNN,Best2_Soft,0.35433104634284973,0.9171210468920392,0.8567774936061381,0.9436619718309859,0.8981233243967829,1012.0,112.0,40.0,670.0,0.9752556262843969,0.9550409792713483,0.0,0.06882309913635254
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,RF+KNN,Best2_WeightedSoft,0.36280468106269836,0.9143947655398037,0.8633377135348226,0.9253521126760563,0.8932698844323589,1020.0,104.0,53.0,657.0,0.975439827577565,0.9552349711740776,0.0,0.06880497932434082
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,DT+LR,Fast2_Hard,,0.7491821155943293,0.6085069444444444,0.9873239436619718,0.7529538131041891,673.0,451.0,9.0,701.0,,,0.0,0.0006670951843261719
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,DT+LR,Fast2_Soft,0.30790919661521926,0.8315158124318429,0.7240223463687151,0.9126760563380282,0.8074766355140187,877.0,247.0,62.0,648.0,0.9470502731692647,0.8879974013229514,0.0,0.030826330184936523
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S5,4,within_feature,DT+LR,Fast2_WeightedSoft,0.3965756893157959,0.8778625954198473,0.8123393316195373,0.8901408450704226,0.8494623655913979,978.0,146.0,78.0,632.0,0.9468547942459025,0.8878324966179565,0.0,0.031343698501586914
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,single,LR,-,0.3453907072544098,0.5936280884265279,0.7141111789859499,0.5991799077396207,0.6516164994425864,657.0,468.0,782.0,1169.0,0.636844467224785,0.773263452310593,0.0,0.0005865097045898438
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,single,KNN,-,0.6000000238418579,0.64629388816645,0.8729472774416595,0.5176832393644285,0.6499356499356499,978.0,147.0,941.0,1010.0,0.8574463238225412,0.8747835155329022,0.0,0.0451657772064209
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,single,DT,-,0.7979739308357239,0.6550715214564369,0.8883071553228621,0.521783700666325,0.6574103971585405,997.0,128.0,933.0,1018.0,0.7040610513127171,0.768036736074309,0.0,0.0003387928009033203
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,single,RF,-,0.6150000095367432,0.6537711313394018,0.9109461966604824,0.5033316248077909,0.6483988114889403,1029.0,96.0,969.0,982.0,0.8853014408565408,0.880356507931695,0.0,0.023751258850097656
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,single,LinearSVC,-,0.6737567186355592,0.5406371911573472,0.7237936772046589,0.4459251665812404,0.5518553758325404,793.0,332.0,1081.0,870.0,0.624446039068284,0.7720849688510261,0.0,0.0016565322875976562
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.6820546163849155,0.8895116092874299,0.5694515633008713,0.694375,987.0,138.0,840.0,1111.0,,,0.0,0.07153177261352539
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.3857698068022728,0.6479193758127438,0.9125475285171103,0.4920553562275756,0.6393606393606394,1033.0,92.0,991.0,960.0,0.7708457201435162,0.8626692050922782,0.0,0.10023069381713867
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.3867776468396187,0.6482444733420026,0.9134157944814463,0.4920553562275756,0.6395736175882745,1034.0,91.0,991.0,960.0,0.7797637678683296,0.8651050790699335,0.0,0.10145187377929688
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,RF+KNN,Best2_Hard,,0.694408322496749,0.8792198049512379,0.6007175807278319,0.7137637028014616,964.0,161.0,779.0,1172.0,,,0.0,0.0689539909362793
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,RF+KNN,Best2_Soft,0.36121490597724915,0.6300390117035111,0.8965853658536586,0.47104049205535625,0.6176075268817204,1019.0,106.0,1032.0,919.0,0.8779971524574292,0.8807328836360733,0.0,0.08110308647155762
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,RF+KNN,Best2_WeightedSoft,0.36678197979927063,0.6300390117035111,0.8981390793339863,0.47001537672988214,0.617092866756393,1021.0,104.0,1034.0,917.0,0.8791389031266017,0.8812999806961249,0.0,0.0812065601348877
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,DT+LR,Fast2_Hard,,0.631664499349805,0.7252202643171806,0.6750384418247053,0.6992301566233077,626.0,499.0,634.0,1317.0,,,0.0,0.0009584426879882812
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,DT+LR,Fast2_Soft,0.3941503167152405,0.6488946684005201,0.8738197424892704,0.521783700666325,0.6534017971758665,978.0,147.0,933.0,1018.0,0.7002034284412552,0.837744254758727,0.0,0.031193256378173828
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,0,within_feature,DT+LR,Fast2_WeightedSoft,0.3946339339017868,0.6469440832249674,0.8731665228645384,0.5187083546899026,0.6508038585209003,978.0,147.0,939.0,1012.0,0.700610740930577,0.8383687011368148,0.0,0.03120565414428711
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,single,LR,-,0.3550867736339569,0.6092327698309493,0.7353865493400377,0.5996924654023578,0.6606437041219649,704.0,421.0,781.0,1170.0,0.6924868158778975,0.7926383163252888,0.0,0.0005452632904052734
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,single,KNN,-,0.6000000238418579,0.8429778933680104,0.9262485481997678,0.8175294720656073,0.8684998638714947,998.0,127.0,356.0,1595.0,0.9033667065322626,0.9089757986380634,0.0,0.0449986457824707
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,single,DT,-,0.7576914429664612,0.5955786736020806,0.8610827374872319,0.43208610968733985,0.5754266211604095,989.0,136.0,1108.0,843.0,0.6556699128651973,0.7334135854376063,0.0,0.0002856254577636719
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,single,RF,-,0.6050000190734863,0.6807542262678804,0.9224062772449869,0.5422860071758073,0.6830213040671401,1036.0,89.0,893.0,1058.0,0.8888198644569737,0.8861662052353678,0.0,0.0361018180847168
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,single,LinearSVC,-,0.6779437065124512,0.7285435630689207,0.8124300111982082,0.7437211686314711,0.7765587369547765,790.0,335.0,500.0,1451.0,0.8035487214533859,0.8596160757793478,0.0,0.001753091812133789
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.6921326397919376,0.890357698289269,0.5868785238339314,0.7074451652764906,984.0,141.0,806.0,1145.0,,,0.0,0.08371782302856445
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.38088855892419815,0.6472691807542262,0.9061913696060038,0.49513070220399796,0.6403712296983759,1025.0,100.0,985.0,966.0,0.8568342160715302,0.8832111413774155,0.0,0.1141042709350586
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.38142508268356323,0.6469440832249674,0.9084041548630784,0.49308047155304974,0.639202657807309,1028.0,97.0,989.0,962.0,0.8642300814397175,0.8862070036028171,0.0,0.1153862476348877
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,RF+KNN,Best2_Hard,,0.8878413524057217,0.9244186046511628,0.8964633521271143,0.9102263856362217,982.0,143.0,202.0,1749.0,,,0.0,0.0811319351196289
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,RF+KNN,Best2_Soft,0.3612019121646881,0.6521456436931079,0.9097674418604651,0.5012813941568427,0.6463978849966953,1028.0,97.0,973.0,978.0,0.9140171991571274,0.9065008047372298,0.0,0.09373044967651367
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,RF+KNN,Best2_WeightedSoft,0.36569681763648987,0.6524707412223667,0.9136960600375235,0.4992311635058944,0.6456745111037454,1033.0,92.0,977.0,974.0,0.9141279116122786,0.9065262422741702,0.0,0.09352612495422363
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,DT+LR,Fast2_Hard,,0.6479193758127438,0.7457531143827859,0.6750384418247053,0.70863599677159,676.0,449.0,634.0,1317.0,,,0.0,0.0008597373962402344
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,DT+LR,Fast2_Soft,0.3968994840979576,0.6131339401820546,0.8546132339235788,0.47001537672988214,0.6064814814814815,969.0,156.0,1034.0,917.0,0.7367326157526055,0.8252193488473886,0.0,0.032186031341552734
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,1,within_feature,DT+LR,Fast2_WeightedSoft,0.3951898664236069,0.6206111833550065,0.8583180987202925,0.4812916453100974,0.6167487684729064,970.0,155.0,1012.0,939.0,0.7369882111737571,0.8254130962557255,0.0,0.03215503692626953
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,single,LR,-,0.36356499791145325,0.5923276983094928,0.7184952978056426,0.5873910814966684,0.6463620981387479,676.0,449.0,805.0,1146.0,0.633623099265334,0.7624826028568334,0.0,0.0005443096160888672
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,single,KNN,-,0.4000000059604645,0.8650845253576073,0.8874873864783047,0.9015889287544849,0.8944825832697686,902.0,223.0,192.0,1759.0,0.8869719232302522,0.8921295898498252,0.0,0.04514932632446289
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,single,DT,-,0.7755897045135498,0.584850455136541,0.8410931174089069,0.4259354177344951,0.5654984688669615,968.0,157.0,1120.0,831.0,0.644597300529643,0.7262844893794929,0.0,0.0003247261047363281
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,single,RF,-,0.6050000190734863,0.6684005201560468,0.9130434782608695,0.5274218349564326,0.6686159844054581,1027.0,98.0,922.0,1029.0,0.8752161284811208,0.8780319534784711,0.0,0.034926652908325195
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,single,LinearSVC,-,0.6979196965694429,0.5331599479843954,0.7165685449957948,0.43669912865197336,0.5426751592356688,788.0,337.0,1099.0,852.0,0.6625163164189304,0.7788693602618525,0.0,0.0016443729400634766
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.6752275682704811,0.863914373088685,0.5791901588928754,0.6934642528382939,947.0,178.0,821.0,1130.0,,,0.0,0.08262252807617188
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.37844592332839966,0.6313394018205462,0.8879392212725546,0.47924141465914916,0.622503328894807,1007.0,118.0,1016.0,935.0,0.7856581809898057,0.8508681547847934,0.0,0.11332988739013672
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.3786810413002968,0.6323146944083224,0.8904761904761904,0.47924141465914916,0.623125624791736,1010.0,115.0,1016.0,935.0,0.7898953243350988,0.8521762191365242,0.0,0.11380982398986816
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,RF+KNN,Best2_Hard,,0.8992197659297789,0.8916467780429594,0.9574577139928242,0.9233811171527434,898.0,227.0,83.0,1868.0,,,0.0,0.0801084041595459
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,RF+KNN,Best2_Soft,0.37497419118881226,0.5903771131339401,0.8843159065628476,0.407483341875961,0.5578947368421052,1021.0,104.0,1156.0,795.0,0.8973157924710975,0.8939502457452346,0.0,0.09323692321777344
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,RF+KNN,Best2_WeightedSoft,0.37306728959083557,0.5936280884265279,0.884742041712404,0.4131214761660687,0.5632424877707897,1020.0,105.0,1145.0,806.0,0.8969795546443419,0.8935414719029835,0.0,0.09407329559326172
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,DT+LR,Fast2_Hard,,0.6173602080624188,0.7206385404789054,0.6478728856996412,0.6823211875843455,635.0,490.0,687.0,1264.0,,,0.0,0.0008978843688964844
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,DT+LR,Fast2_Soft,0.3966822773218155,0.5679453836150845,0.8206185567010309,0.4079958995386981,0.5450188291680931,951.0,174.0,1155.0,796.0,0.6692009795546443,0.8051500525887463,0.0,0.030902385711669922
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,2,within_feature,DT+LR,Fast2_WeightedSoft,0.3970973417162895,0.5676202860858257,0.819773429454171,0.4079958995386981,0.5448323066392882,950.0,175.0,1155.0,796.0,0.6691016572697761,0.8050459026996305,0.0,0.031050682067871094
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,single,LR,-,0.34096572920680046,0.6098829648894668,0.7233789411064843,0.6232701178882625,0.6696035242290749,660.0,465.0,735.0,1216.0,0.6854522467110883,0.7942518615736857,0.0,0.0005199909210205078
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,single,KNN,-,0.4000000059604645,0.8582574772431729,0.886676875957121,0.8903126601742696,0.8884910485933504,903.0,222.0,214.0,1737.0,0.9027338686713366,0.9125563449531029,0.0,0.045458078384399414
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,single,DT,-,0.8762211203575134,0.5422626788036411,0.8095781071835804,0.3639159405433111,0.5021216407355021,958.0,167.0,1241.0,710.0,0.5992081553619227,0.7003645022384646,0.0,0.00034689903259277344
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,single,RF,-,0.6050000190734863,0.8355006501950585,0.9397443700547778,0.7913890312660175,0.85920979410128,1026.0,99.0,407.0,1544.0,0.9297467965146079,0.9128986711165696,0.0,0.036448001861572266
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,single,LinearSVC,-,0.6640767484903336,0.5607932379713915,0.7252252252252253,0.49513070220399796,0.5884861407249466,759.0,366.0,985.0,966.0,0.735037302807677,0.8192999229550003,0.0,0.001583099365234375
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.6879063719115734,0.8608885651857247,0.6058431573552024,0.7111913357400722,934.0,191.0,769.0,1182.0,,,0.0,0.08438706398010254
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.38216871172189715,0.635890767230169,0.8976076555023923,0.4807790876473603,0.6261682242990654,1018.0,107.0,1013.0,938.0,0.8527465117603508,0.8813329912785599,0.0,0.11343526840209961
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.38420966118574146,0.6355656697009102,0.8975095785440613,0.48026652998462327,0.6257095158597663,1018.0,107.0,1014.0,937.0,0.8587359189019876,0.8846037855213711,0.0,0.1137702465057373
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,RF+KNN,Best2_Hard,,0.8914174252275683,0.8907684871918802,0.9446437724243978,0.9169154228855722,899.0,226.0,108.0,1843.0,,,0.0,0.0819399356842041
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,RF+KNN,Best2_Soft,0.37269800901412964,0.7977893368010404,0.9328990228013029,0.7339825730394669,0.8215720022948939,1022.0,103.0,519.0,1432.0,0.9307377413292328,0.9256667887052514,0.0,0.09425568580627441
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,RF+KNN,Best2_WeightedSoft,0.3726775646209717,0.798114434330299,0.9335071707953064,0.7339825730394669,0.8218077474892396,1023.0,102.0,519.0,1432.0,0.9307992482487613,0.925693392978445,0.0,0.09433484077453613
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,DT+LR,Fast2_Hard,,0.6102080624187256,0.7133938706015891,0.6442849820604818,0.6770805278750337,620.0,505.0,694.0,1257.0,,,0.0,0.0008974075317382812
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,DT+LR,Fast2_Soft,0.4071708917617798,0.576072821846554,0.8352331606217617,0.4131214761660687,0.5528120713305898,966.0,159.0,1145.0,806.0,0.6984233726294208,0.8079559235419498,0.0,0.029753446578979492
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,3,within_feature,DT+LR,Fast2_WeightedSoft,0.406693696975708,0.576072821846554,0.8352331606217617,0.4131214761660687,0.5528120713305898,966.0,159.0,1145.0,806.0,0.6984648328492511,0.807992260298791,0.0,0.029862642288208008
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,single,LR,-,0.35662249475717545,0.6159349593495935,0.7400249376558603,0.6084059456688877,0.6677918424753868,707.0,417.0,764.0,1187.0,0.6476560519197199,0.7758497497724142,0.0,0.0005130767822265625
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,single,KNN,-,0.6000000238418579,0.8191869918699187,0.9164179104477612,0.7867760123013839,0.8466629895201324,984.0,140.0,416.0,1535.0,0.9062409367584102,0.9106725688212809,0.0,0.045314788818359375
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,single,DT,-,0.877469539642334,0.800650406504065,0.9094247246022031,0.7616606868272681,0.8290097629009763,976.0,148.0,465.0,1486.0,0.8167387469880396,0.8474233644690263,0.0,0.0003402233123779297
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,single,RF,-,0.6100000143051147,0.8084552845528455,0.9416342412451362,0.7442337262942081,0.8313770397938735,1034.0,90.0,499.0,1452.0,0.9376629103425382,0.9281037387648856,0.0,0.02361321449279785
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,single,LinearSVC,-,0.6748198270797731,0.5473170731707317,0.7244979919678715,0.46232701178882624,0.5644555694618273,781.0,343.0,1049.0,902.0,0.6943635529548676,0.7984140192375149,0.0,0.0016350746154785156
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_Hard,,0.8409756097560975,0.9134615384615384,0.8277806253203486,0.8685130411400914,971.0,153.0,336.0,1615.0,,,0.0,0.07144713401794434
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_Soft,0.37657833099365234,0.6325203252032521,0.89058039961941,0.4797539723218862,0.6235842771485676,1009.0,115.0,1015.0,936.0,0.8933125361389632,0.9104050898173336,0.0,0.10108041763305664
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,within_feature,LR+KNN+DT+RF+LinearSVC,All_WeightedSoft,0.374333031475544,0.6344715447154472,0.8897266729500471,0.48385443362378266,0.6268260292164675,1007.0,117.0,1007.0,944.0,0.8970349633639835,0.9123634386997933,0.0,0.10066103935241699
OpPhrase_unigram_topk_bigram_dim128_win5,OpPhrase,S6,4,within_feature,RF+KNN,Best2_Hard,,0.8725203252032521,0.9139670738183749,0.8821117375704767,0.8977569118414189,962.0,162.0,230.0,1721.0,,,0.0,0.06895780563354492
