combo,fids,source,target,fold,system,n_participants,fusion,threshold_mode,acc,prec,rec,f1,tn,fp,fn,tp,roc_auc,pr_auc,fpr,threshold
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold0,cross_feature,3,Soft,val_f1,0.911716621253406,0.9114114114114115,0.8549295774647887,0.8822674418604651,1066,59,103,607,0.9774147104851331,0.9637916842939475,0.052444444444444446,0.36499999999999994
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold0,cross_feature,3,WeightedSoft,fixed_05,0.8583106267029973,0.9591836734693877,0.6619718309859155,0.7833333333333333,1105,20,240,470,0.9774159624413146,0.9637932556929563,0.017777777777777778,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold0,cross_feature,3,WeightedSoft,val_f1,0.911716621253406,0.9114114114114115,0.8549295774647887,0.8822674418604651,1066,59,103,607,0.9774159624413146,0.9637932556929563,0.052444444444444446,0.36499999999999994
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold0,cross_feature,3,Hard,fixed_05,0.852316076294278,0.9563409563409564,0.647887323943662,0.7724601175482787,1104,21,250,460,0.8911405320813772,0.8484605802530106,0.018666666666666668,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold0,cross_feature,3,Hard,val_f1,0.9024523160762943,0.9303079416531604,0.8084507042253521,0.8651092690278824,1082,43,136,574,0.8911405320813772,0.8484605802530106,0.03822222222222222,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold1,cross_feature,3,Soft,fixed_05,0.8746594005449592,0.96875,0.6985915492957746,0.8117839607201309,1109,16,214,496,0.9794967136150236,0.9635098072978338,0.014222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold1,cross_feature,3,Soft,val_f1,0.9269754768392371,0.8913043478260869,0.923943661971831,0.9073305670816044,1045,80,54,656,0.9794967136150236,0.9635098072978338,0.07111111111111111,0.33999999999999997
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold1,cross_feature,3,WeightedSoft,fixed_05,0.8746594005449592,0.96875,0.6985915492957746,0.8117839607201309,1109,16,214,496,0.9794904538341157,0.9634994515268973,0.014222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold1,cross_feature,3,WeightedSoft,val_f1,0.9269754768392371,0.8913043478260869,0.923943661971831,0.9073305670816044,1045,80,54,656,0.9794904538341157,0.9634994515268973,0.07111111111111111,0.33999999999999997
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold1,cross_feature,3,Hard,fixed_05,0.8779291553133515,0.9727626459143969,0.704225352112676,0.8169934640522876,1111,14,210,500,0.9131680751173709,0.8770901393052758,0.012444444444444444,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold1,cross_feature,3,Hard,val_f1,0.9144414168937329,0.9221374045801527,0.8507042253521127,0.884981684981685,1074,51,106,604,0.9131680751173709,0.8770901393052758,0.04533333333333334,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold2,cross_feature,3,Soft,fixed_05,0.8561307901907357,0.9588477366255144,0.6563380281690141,0.7792642140468228,1105,20,244,466,0.9764331768388106,0.9607159409789794,0.017777777777777778,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold2,cross_feature,3,Soft,val_f1,0.9231607629427793,0.888130968622101,0.9169014084507042,0.9022869022869023,1043,82,59,651,0.9764331768388106,0.9607159409789794,0.07288888888888889,0.32999999999999996
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold2,cross_feature,3,WeightedSoft,fixed_05,0.8561307901907357,0.9588477366255144,0.6563380281690141,0.7792642140468228,1105,20,244,466,0.9764306729264476,0.9607137460158907,0.017777777777777778,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold2,cross_feature,3,WeightedSoft,val_f1,0.9231607629427793,0.888130968622101,0.9169014084507042,0.9022869022869023,1043,82,59,651,0.9764306729264476,0.9607137460158907,0.07288888888888889,0.32999999999999996
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold2,cross_feature,3,Hard,fixed_05,0.8681198910081744,0.9588235294117647,0.6887323943661972,0.8016393442622951,1104,21,221,489,0.9071261345852896,0.8675182652970227,0.018666666666666668,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold2,cross_feature,3,Hard,val_f1,0.9100817438692098,0.9185867895545314,0.8422535211267606,0.878765613519471,1072,53,112,598,0.9071261345852896,0.8675182652970227,0.04711111111111111,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold3,cross_feature,3,Soft,fixed_05,0.8534059945504087,0.9565217391304348,0.6507042253521127,0.7745180217937971,1104,21,248,462,0.9781683881064163,0.964142415791034,0.018666666666666668,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold3,cross_feature,3,Soft,val_f1,0.9149863760217983,0.9109792284866469,0.8647887323943662,0.8872832369942196,1065,60,96,614,0.9781683881064163,0.964142415791034,0.05333333333333334,0.3549999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold3,cross_feature,3,WeightedSoft,fixed_05,0.8534059945504087,0.9565217391304348,0.6507042253521127,0.7745180217937971,1104,21,248,462,0.9781658841940531,0.9641388848140134,0.018666666666666668,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold3,cross_feature,3,WeightedSoft,val_f1,0.9149863760217983,0.9109792284866469,0.8647887323943662,0.8872832369942196,1065,60,96,614,0.9781658841940531,0.9641388848140134,0.05333333333333334,0.3549999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold3,cross_feature,3,Hard,fixed_05,0.8561307901907357,0.9607438016528925,0.6549295774647887,0.7788944723618091,1106,19,245,465,0.9003211267605634,0.8576493656533475,0.016888888888888887,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold3,cross_feature,3,Hard,val_f1,0.9084468664850136,0.9274447949526814,0.828169014084507,0.875,1079,46,122,588,0.9003211267605634,0.8576493656533475,0.04088888888888889,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold4,cross_feature,3,Soft,fixed_05,0.8544165757906216,0.9643605870020965,0.647887323943662,0.7750631844987363,1107,17,250,460,0.9753471003959702,0.95319313135135,0.015124555160142349,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold4,cross_feature,3,Soft,val_f1,0.9100327153762269,0.9049034175334324,0.8577464788732394,0.8806941431670282,1060,64,101,609,0.9753471003959702,0.95319313135135,0.05693950177935943,0.3449999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold4,cross_feature,3,WeightedSoft,fixed_05,0.8544165757906216,0.9643605870020965,0.647887323943662,0.7750631844987363,1107,17,250,460,0.9753496065360132,0.9531973364187754,0.015124555160142349,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold4,cross_feature,3,WeightedSoft,val_f1,0.910577971646674,0.9050445103857567,0.8591549295774648,0.8815028901734104,1060,64,100,610,0.9753496065360132,0.9531973364187754,0.05693950177935943,0.3449999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold4,cross_feature,3,Hard,fixed_05,0.8527808069792803,0.9602510460251046,0.6464788732394366,0.7727272727272727,1105,19,251,459,0.8870933787780061,0.8456255549204237,0.016903914590747332,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S5,fold4,cross_feature,3,Hard,val_f1,0.8991275899672846,0.9310344827586207,0.7985915492957747,0.8597422289613343,1082,42,143,567,0.8870933787780061,0.8456255549204237,0.037366548042704624,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold0,cross_feature,3,Soft,fixed_05,0.37028608582574774,0.6521739130434783,0.015376729882111738,0.030045067601402103,1109,16,1921,30,0.8058044307762401,0.8461908899129618,0.014222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold0,cross_feature,3,Soft,val_f1,0.5562418725617685,0.9103641456582633,0.33316248077908767,0.4878048780487805,1061,64,1301,650,0.8058044307762401,0.8461908899129618,0.05688888888888889,0.33999999999999997
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold0,cross_feature,3,WeightedSoft,fixed_05,0.37028608582574774,0.6521739130434783,0.015376729882111738,0.030045067601402103,1109,16,1921,30,0.8083280369041517,0.8466314287760961,0.014222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold0,cross_feature,3,WeightedSoft,val_f1,0.5513654096228868,0.9084406294706724,0.32547411583803176,0.47924528301886793,1061,64,1316,635,0.8083280369041517,0.8466314287760961,0.05688888888888889,0.33999999999999997
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold0,cross_feature,3,Hard,fixed_05,0.3696358907672302,0.625,0.015376729882111738,0.030015007503751877,1107,18,1921,30,0.5881419215217266,0.6892298735675436,0.016,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold0,cross_feature,3,Hard,val_f1,0.4889466840052016,0.9128540305010894,0.21476166068682725,0.34771784232365144,1085,40,1532,419,0.5881419215217266,0.6892298735675436,0.035555555555555556,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold1,cross_feature,3,Soft,fixed_05,0.3706111833550065,0.6530612244897959,0.016401845207585853,0.032,1108,17,1919,32,0.8053989407141636,0.848518472584191,0.015111111111111112,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold1,cross_feature,3,Soft,val_f1,0.5455136540962289,0.9108469539375929,0.3141978472578165,0.46722560975609756,1065,60,1338,613,0.8053989407141636,0.848518472584191,0.05333333333333334,0.35999999999999993
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold1,cross_feature,3,WeightedSoft,fixed_05,0.37028608582574774,0.6458333333333334,0.015889287544848796,0.031015507753876938,1108,17,1920,31,0.8077175237769805,0.8488744930241343,0.015111111111111112,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold1,cross_feature,3,WeightedSoft,val_f1,0.5451885565669701,0.9,0.318298308559713,0.4702764104505869,1056,69,1330,621,0.8077175237769805,0.8488744930241343,0.06133333333333333,0.3499999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold1,cross_feature,3,Hard,fixed_05,0.37776332899869963,0.7534246575342466,0.028190671450538187,0.05434782608695652,1107,18,1896,55,0.6185568654251381,0.7089301295343433,0.016,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold1,cross_feature,3,Hard,val_f1,0.5295838751625488,0.9214046822742475,0.2824192721681189,0.4323264025107885,1078,47,1400,551,0.6185568654251381,0.7089301295343433,0.041777777777777775,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold2,cross_feature,3,Soft,fixed_05,0.3719115734720416,0.6862745098039216,0.017939518195797026,0.03496503496503497,1109,16,1916,35,0.8092955179679936,0.8586181275697926,0.014222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold2,cross_feature,3,Soft,val_f1,0.5978543563068921,0.91415313225058,0.40389543823680163,0.5602559544969783,1051,74,1163,788,0.8092955179679936,0.8586181275697926,0.06577777777777778,0.32999999999999996
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold2,cross_feature,3,WeightedSoft,fixed_05,0.3715864759427828,0.68,0.01742696053305997,0.03398300849575212,1109,16,1917,34,0.8123394270744347,0.8598768910072013,0.014222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold2,cross_feature,3,WeightedSoft,val_f1,0.5884265279583876,0.9161603888213852,0.38646847770374165,0.5436193222782985,1056,69,1197,754,0.8123394270744347,0.8598768910072013,0.06133333333333333,0.33499999999999996
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold2,cross_feature,3,Hard,fixed_05,0.3787386215864759,0.7564102564102564,0.030240902101486417,0.05815672745194677,1106,19,1892,59,0.6377565920610513,0.7224845688297096,0.016888888888888887,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold2,cross_feature,3,Hard,val_f1,0.5549414824447334,0.9279411764705883,0.32342388518708354,0.4796655264158115,1076,49,1320,631,0.6377565920610513,0.7224845688297096,0.043555555555555556,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold3,cross_feature,3,Soft,fixed_05,0.36866059817945385,0.6,0.013839056893900564,0.027054108216432865,1107,18,1924,27,0.8278758471439149,0.8586426560965701,0.016,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold3,cross_feature,3,Soft,val_f1,0.5871261378413524,0.9261576971214017,0.37929267042542286,0.5381818181818182,1066,59,1211,740,0.8278758471439149,0.8586426560965701,0.052444444444444446,0.3449999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold3,cross_feature,3,WeightedSoft,fixed_05,0.36866059817945385,0.6,0.013839056893900564,0.027054108216432865,1107,18,1924,27,0.8339773335611367,0.8605381097000782,0.016,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold3,cross_feature,3,WeightedSoft,val_f1,0.5822496749024707,0.926923076923077,0.3705791901588929,0.529476382277554,1068,57,1228,723,0.8339773335611367,0.8605381097000782,0.050666666666666665,0.3449999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold3,cross_feature,3,Hard,fixed_05,0.3715864759427828,0.6666666666666666,0.018452075858534086,0.035910224438902745,1107,18,1915,36,0.5822994475767412,0.68397911003393,0.016,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold3,cross_feature,3,Hard,val_f1,0.48211963589076723,0.9031531531531531,0.20553562275756024,0.3348643006263048,1082,43,1550,401,0.5822994475767412,0.68397911003393,0.03822222222222222,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold4,cross_feature,3,Soft,fixed_05,0.37203252032520323,0.7,0.017939518195797026,0.03498250874562719,1109,15,1916,35,0.8938054852790157,0.8899045430194548,0.013345195729537367,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold4,cross_feature,3,Soft,val_f1,0.5333333333333333,0.9134615384615384,0.29215786776012304,0.44271844660194176,1070,54,1381,570,0.8938054852790157,0.8899045430194548,0.04804270462633452,0.3499999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold4,cross_feature,3,WeightedSoft,fixed_05,0.37203252032520323,0.7,0.017939518195797026,0.03498250874562719,1109,15,1916,35,0.8936686816323777,0.8897760812894002,0.013345195729537367,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold4,cross_feature,3,WeightedSoft,val_f1,0.5242276422764227,0.9121621621621622,0.2767811378780113,0.42469524184034607,1072,52,1411,540,0.8936686816323777,0.8897760812894002,0.046263345195729534,0.3549999999999999
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold4,cross_feature,3,Hard,fixed_05,0.375609756097561,0.746031746031746,0.02409021014864172,0.04667328699106256,1108,16,1904,47,0.5643636076763263,0.6716682734462519,0.014234875444839857,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S6,fold4,cross_feature,3,Hard,val_f1,0.4585365853658537,0.8844086021505376,0.16863147104049206,0.2832544123977615,1081,43,1622,329,0.5643636076763263,0.6716682734462519,0.03825622775800712,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold0,cross_feature,3,Soft,fixed_05,0.8390903035493387,0.996386630532972,0.8227834612105712,0.9013015817428355,1097,28,1663,7721,0.9865515771526002,0.9973924716682037,0.024888888888888887,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold0,cross_feature,3,Soft,val_f1,0.971928822913693,0.9925219464614717,0.9759164535379369,0.9841491590994573,1056,69,226,9158,0.9865515771526002,0.9973924716682037,0.06133333333333333,0.38499999999999995
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold0,cross_feature,3,WeightedSoft,fixed_05,0.8398515558093063,0.9963903570968158,0.8236359761295823,0.9018143632226825,1097,28,1655,7729,0.98656910107038,0.9974003912309402,0.024888888888888887,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold0,cross_feature,3,WeightedSoft,val_f1,0.971928822913693,0.9925219464614717,0.9759164535379369,0.9841491590994573,1056,69,226,9158,0.98656910107038,0.9974003912309402,0.06133333333333333,0.38499999999999995
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold0,cross_feature,3,Hard,fixed_05,0.8838138738224379,0.996956045294046,0.8725490196078431,0.9306131726998921,1100,25,1196,8188,0.9565483565406839,0.9907165430970555,0.022222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold0,cross_feature,3,Hard,val_f1,0.9365305928251975,0.9934337144797917,0.9351023017902813,0.9633858483833782,1067,58,609,8775,0.9565483565406839,0.9907165430970555,0.051555555555555556,0.05
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold1,cross_feature,3,Soft,fixed_05,0.8467979826815111,0.9968047034764826,0.8310954816709293,0.9064388656438865,1100,25,1585,7799,0.9864187269110541,0.9964681934664847,0.022222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold1,cross_feature,3,Soft,val_f1,0.9751641450185555,0.9909589925734582,0.9811381074168798,0.9860240963855421,1041,84,177,9207,0.9864187269110541,0.9964681934664847,0.07466666666666667,0.36499999999999994
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold1,cross_feature,3,WeightedSoft,fixed_05,0.8463222000190314,0.9968026601867247,0.8305626598465473,0.906121025402546,1100,25,1590,7794,0.9864416500899877,0.9964827301465171,0.022222222222222223,0.5
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold1,cross_feature,3,WeightedSoft,val_f1,0.9750689884860596,0.9909580193756727,0.9810315430520035,0.9859697975795223,1041,84,178,9206,0.9864416500899877,0.9964827301465171,0.07466666666666667,0.36499999999999994
n2_n3_SG,LiWP_n2+LiWP_n3+SkipGram,ENS_All_Soft,S7,fold1,cross_feature,3,Hard,fixed_05,0.8935198401370255,0.996754417598269,0.8836317135549873,0.9367903745127945,1098,27,1092,8292,0.9651361182154021,0.9924724870902506,0.024,0.5
